text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
obba amman hatra ninge yav maga ista antha kelidhre. sandalwood fan,Not_offensive,kannada_offensive,kannada,Obba amman hatra ninge yav maga ista antha kelidhre. Sandalwood fan,2,11,67,0,0,0,56,latin,0.0,0
ಇದು ಖಂಡಿತ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Not_offensive,kannada_offensive,kannada,ಇದು ಖಂಡಿತ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,1,5,32,0,0,28,0,kannada,0.0,0
sar nim len nodida mele nim nija madthbeku sar plz call madi,Not_offensive,kannada_offensive,kannada,Sar Nim Len nodida mele Nim nija madthbeku SAR plz call Madi,1,12,60,0,0,0,49,latin,0.0,0
idhu charithre shrushtiso haadu.,Not_offensive,kannada_offensive,kannada,Idhu charithre shrushtiso haadu...,1,4,32,0,0,0,28,latin,0.0,0
ಸೂಪರ್ ಹೊಸ ಪ್ರಯತ್ನ,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ ಹೊಸ ಪ್ರಯತ್ನ,1,3,17,0,0,15,0,kannada,0.0,0
bharatha dali jathi padathi meljathi kiljathi erovarege development sadyane ella and lancha black money erovarege udara agalla. reservations erovarege bharatha udara agala innu development kanasina mathu . china dali latest political parties kiri kiri ella mathe munduvarida desha but bharatha china ke compare madidare thumba hinde ede . bharatha munde barbekadare political onde erbeku or president adikara erbeku. reservation ban agbeku. meljathi kiljathi ban agbeku. lancha ban agbeku. thappu madidavarige kattina shikshe agbeku saudi thara . amele bharatha udara aguthe .,Not_offensive,kannada_offensive,kannada,Bharatha Dali jathi padathi meljathi kiljathi erovarege  development sadyane ella and  lancha black money erovarege udara agalla. Reservations erovarege Bharatha udara agala innu development kanasina mathu . China Dali latest political parties Kiri Kiri Ella mathe munduvarida desha but Bharatha China ke compare madidare thumba hinde ede . Bharatha Munde barbekadare political onde erbeku or president adikara erbeku. reservation ban agbeku. Meljathi kiljathi ban agbeku. Lancha ban agbeku. Thappu madidavarige kattina shikshe agbeku Saudi Thara . Amele Bharatha udara aguthe .,9,81,576,0,0,0,487,latin,4.938271604938271,0
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ಎರಡನೇ ಕನ್ನಡದ ಕನಸುಗಾರ,Not_offensive,kannada_offensive,kannada,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ಎರಡನೇ ಕನ್ನಡದ ಕನಸುಗಾರ,1,5,39,0,0,35,0,kannada,0.0,0
ಕಣ್ಣೀರು ಹಾಕಿರುವ ಕಾರಣ ತಂದೆಯ ನೆನೆಪು ಅವರು ಕಷ್ಟ ಕಾಲದಲ್ಲಿ ಮಗನ ಬೆಂಗಾವಲಾಗಿ ನಿಂತಿದ್ದಕ್ಕೆ.ಇದನ್ನು ಕೆಲವರು ಅಪಾರ್ಥ ಕಲ್ಪಿಸಿಕೊಂಡಿದ್ದಾರೆ.,Not_offensive,kannada_offensive,kannada,ಕಣ್ಣೀರು ಹಾಕಿರುವ ಕಾರಣ ತಂದೆಯ ನೆನೆಪು ಅವರು ಕಷ್ಟ ಕಾಲದಲ್ಲಿ ಮಗನ ಬೆಂಗಾವಲಾಗಿ ನಿಂತಿದ್ದಕ್ಕೆ.ಇದನ್ನು ಕೆಲವರು ಅಪಾರ್ಥ ಕಲ್ಪಿಸಿಕೊಂಡಿದ್ದಾರೆ.,1,14,121,0,0,106,0,kannada,0.0,0
raja vishnuvardhana it s available only in kannada on amazon prime,Not_offensive,kannada_offensive,kannada,Raja Vishnuvardhana it’s available only in Kannada on Amazon prime,1,11,66,0,0,0,56,latin,0.0,0
yest olle kalsa nan yavag e kelsa madtaro anta kaytayde thamk u brother full happy,Not_offensive,kannada_offensive,kannada,yest olle kalsa nan yavag e kelsa madtaro anta kaytayde thamk u brother full happy,1,15,82,0,0,0,68,latin,0.0,0
manjithaya bro parabhase alla film chennagirod nodtare ashte,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Nagaraj Manjithaya bro parabhase Alla film chennagirod nodtare Ashte,1,8,60,0,0,0,53,latin,0.0,1
tik tok ban i'm full full happ bro ..hage pubg nu ban hagbittre nana kushige paarave illa,Not_offensive,kannada_offensive,kannada,Tik tok ban I'm full Full Happ bro ..hage pubg nu ban hagbittre Nana kushige paarave illa,1,17,89,0,0,0,70,latin,0.0,0
tamil telugu and malayalam song galalli rakshith and yash avarige compare madidira,Not_offensive,kannada_offensive,kannada,Tamil telugu and malayalam song galalli  rakshith and yash avarige compare madidira,1,12,82,0,0,0,71,latin,0.0,0
step suppeerr ide,Not_offensive,kannada_offensive,kannada,Step suppppeerrrrrr ide,1,3,17,0,0,0,15,latin,0.0,0
ಹೌದು ಇದು ಸಾಕ್ಷಾತ್ ಕೃಷ್ಣ ಕೋಟ ಶಾಪದ ಪರಿಣಾಮ,Not_offensive,kannada_offensive,kannada,ಹೌದು ಇದು ಸಾಕ್ಷಾತ್ ಕೃಷ್ಣ ಕೋಟ ಶಾಪದ ಪರಿಣಾಮ,1,7,39,0,0,33,0,kannada,0.0,0
ganesh bhat -ಇಷ್ಟ ಅಸಭ್ಯವಾಗಿ ನಿನು ಬ್ರಾಹ್ಮಣನಾಗಿ ಮಾತಾಡುವದು ಸರಿ ಅಲ್ಲಾ. ಯಾರಿಗೆ ಮರಾಯ ನಿನ್ನ ಮನೆ ಮಜ್ಜಿಗೆ ಬೆಕಾಗಿದೆ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Ganesh Bhat -ಇಷ್ಟ  ಅಸಭ್ಯವಾಗಿ ನಿನು ಬ್ರಾಹ್ಮಣನಾಗಿ ಮಾತಾಡುವದು ಸರಿ ಅಲ್ಲಾ. ಯಾರಿಗೆ ಮರಾಯ ನಿನ್ನ ಮನೆ ಮಜ್ಜಿಗೆ ಬೆಕಾಗಿದೆ,2,15,105,0,0,79,10,kannada,13.333333333333334,1
film andre idu. super movie,Not_offensive,kannada_offensive,kannada,Film Andre idu. Super movie,2,5,27,0,0,0,22,latin,0.0,0
avanu allla bro avaru annabeku,Offensive_Untargetede,kannada_offensive,kannada,Avanu allla bro avaru annabeku,1,5,30,0,0,0,26,latin,0.0,4
nithinnav en madvappa..,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Nithi nithinNav en madvappa....,1,3,23,0,0,0,19,latin,0.0,1
superb song,Not_offensive,kannada_offensive,kannada,superb song,1,2,11,0,0,0,10,latin,0.0,0
anna tumba channag madtiraa.. super,Not_offensive,kannada_offensive,kannada,Anna tumba channag madtiraa.. Super,2,5,35,0,0,0,29,latin,0.0,0
ಪದೆ ಪದೆ ಕೇಳೊ ಮ್ಯೂಸಿಕ್ ಗೆ ಶರಣು ನಾರಾಯಣ ಇವನೇ ನಾರಾಯಣ,Not_offensive,kannada_offensive,kannada,ಪದೆ ಪದೆ ಕೇಳೊ ಮ್ಯೂಸಿಕ್ ಗೆ ಶರಣು ನಾರಾಯಣ ಇವನೇ ನಾರಾಯಣ,1,9,48,0,0,40,0,kannada,0.0,0
super song guru,Not_offensive,kannada_offensive,kannada,Super song guru,1,3,15,0,0,0,13,latin,0.0,0
parthasarathi ಯಾಕೆ ಹುಡುಕೊಂಡು ಬಂದ್ರೆ ತುಲ್ಲು ಕೊಡ್ತೀಯಾ ಬೇವರ್ಸಿ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Nandi Parthasarathi ಯಾಕೆ ಹುಡುಕೊಂಡು ಬಂದ್ರೆ ತುಲ್ಲು ಕೊಡ್ತೀಯಾ ಬೇವರ್ಸಿ,1,7,59,0,0,40,13,kannada,14.285714285714285,1
neen en medhavi eno guldu,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Neen en medhavi Eno guldu,1,5,25,0,0,0,21,latin,0.0,1
ಇವ್ನಿಗೆ sensorನಲ್ಲಿ ua certificate ಸಿಕ್ಕಿತು ಅದಕ್ಕೆ ಈಗ everybody hands up,Not_offensive,kannada_offensive,kannada,ಇವ್ನಿಗೆ sensorನಲ್ಲಿ UA certificate ಸಿಕ್ಕಿತು ಅದಕ್ಕೆ ಈಗ everybody HANDS UP,1,10,72,0,0,28,35,latin,50.0,0
nanu e video nodtha ellan thumbline nodi e msg madtha edhinin alla ri karnataka dhali kannda movie 100 r.s ticket etre ege ri nododhun adhe,Offensive_Untargetede,kannada_offensive,kannada,Nanu e video nodtha Ellan  Thumbline nodi e msg madtha edhinin   Alla ri Karnataka dhali kannda movie 100 r.s ticket etre ege ri nododhun  Adhe,1,25,139,0,0,0,111,latin,4.0,4
back burn rashmika,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Back burn rashmika,1,3,18,0,0,0,16,latin,0.0,2
rakshit movie success party elli maadbekanta iddiri??,Not_offensive,kannada_offensive,kannada,Rakshit movie success party Elli maadbekanta iddiri??,1,7,53,0,0,0,45,latin,0.0,0
ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ,Not_offensive,kannada_offensive,kannada,ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ,1,9,55,0,0,47,0,kannada,0.0,0
dana alla ok,Not_offensive,kannada_offensive,kannada,Dana alla ok,1,3,12,0,0,0,10,latin,0.0,0
ಅಧ್ಬುತ ಶೆಟ್ರೆ .ಮಾಯಲೋಕದ ಕಿನ್ನರನೋ,Not_offensive,kannada_offensive,kannada,ಅಧ್ಬುತ ಶೆಟ್ರೆ ‌...ಮಾಯಲೋಕದ ಕಿನ್ನರನೋ,1,4,31,0,0,27,0,kannada,0.0,0
super guru.. sariyagi ugdidiya,Not_offensive,kannada_offensive,kannada,Super guru.. Sariyagi ugdidiya,2,4,30,0,0,0,25,latin,0.0,0
haage madidre nam india dalli ketta kasa eralla anna,Not_offensive,kannada_offensive,kannada,Haage madidre nam India dalli ketta kasa eralla anna,1,9,52,0,0,0,44,latin,0.0,0
hollay hrudhayawantha ashwath sir hawra maganigey heee sthithi noowu,Not_offensive,kannada_offensive,kannada,Hollay hrudhayawantha Ashwath sir hawra maganigey heee sthithi noowu,1,9,68,0,0,0,60,latin,0.0,0
ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ..ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು.ಉಳಿದವರು ಕಂಡಂತೆ..ಕಿರಿಕಪಾರ್ಟಿ..ಅಕಿರ..ರಂಗಿತರಂಗ..ಬೆಲ್ ಬಾಟಮ್.ಪಡ್ಡೆಹುಲಿ.ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ.ವಾಸು.nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.....ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು...ಉಳಿದವರು ಕಂಡಂತೆ..ಕಿರಿಕಪಾರ್ಟಿ..ಅಕಿರ..ರಂಗಿತರಂಗ..ಬೆಲ್ ಬಾಟಮ್...ಪಡ್ಡೆಹುಲಿ...ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ...ವಾಸು...nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್,1,21,216,0,0,179,2,kannada,9.523809523809524,0
nija super.. movie please re release maadi,Not_offensive,kannada_offensive,kannada,Nija super......... Movie please re release maadi,2,7,42,0,0,0,34,latin,0.0,0
kannada intha telugu alli song chang idhe,Not_offensive,kannada_offensive,kannada,Kannada intha Telugu Alli song Chang idhe,1,7,41,0,0,0,35,latin,0.0,0
supar anna ennu ugiri nan makluge tiktok beda,Not_offensive,kannada_offensive,kannada,supar anna Ennu Ugiri nan makluge tiktok beda,1,8,45,0,0,0,38,latin,0.0,0
ಯಾವುದೇ holloywood ಮಟ್ಟಕ್ಕೂ ಕಮ್ಮಿ ಇಲ್ಲದಂತೆ ಬಂದಿರುವ ಹಾಡು ಮತ್ತು ಸಿನೆಮಾ ಗೆ ಒಂದು hands up,Not_offensive,kannada_offensive,kannada,ಯಾವುದೇ holloywood ಮಟ್ಟಕ್ಕೂ ಕಮ್ಮಿ ಇಲ್ಲದಂತೆ ಬಂದಿರುವ ಹಾಡು ಮತ್ತು ಸಿನೆಮಾ ಗೆ ಒಂದು hands up,1,13,84,0,0,55,17,kannada,23.076923076923077,0
ಚಿತ್ರತಂಡದ ಕಾರ್ಯ ಅದ್ಬುತವಾಗಿದೆ.nಕನ್ನಡದ ಮೇರು ಚಿತ್ರಗಳ ಸಾಲಿನಲ್ಲಿ ಈ ದಿಯಾ ಚಿತ್ರ ನಿಲ್ಲಲಿದೆ.nಎಲ್ಲಾ ನಟರು ತಮ್ಮ ಪಾತ್ರಕ್ಕೆ ಜೀವತುಂಬಿದ್ದಾರೆ.,Not_offensive,kannada_offensive,kannada,ಚಿತ್ರತಂಡದ ಕಾರ್ಯ ಅದ್ಬುತವಾಗಿದೆ.nಕನ್ನಡದ ಮೇರು ಚಿತ್ರಗಳ ಸಾಲಿನಲ್ಲಿ ಈ ದಿಯಾ ಚಿತ್ರ ನಿಲ್ಲಲಿದೆ.nಎಲ್ಲಾ ನಟರು ತಮ್ಮ ಪಾತ್ರಕ್ಕೆ ಜೀವತುಂಬಿದ್ದಾರೆ.,1,14,125,0,0,107,2,kannada,14.285714285714285,0
super song,Not_offensive,kannada_offensive,kannada,Super  song,1,2,10,0,0,0,9,latin,0.0,0
ಅಶ್ವತ್ಥಾಮ ಚಿರಂಜೀವಿ ಅವನು ಇನ್ನೂ ಬದುಕಿದ್ದಾನೆ ಇದು ಸತ್ಯ,Not_offensive,kannada_offensive,kannada,ಅಶ್ವತ್ಥಾಮ ಚಿರಂಜೀವಿ ಅವನು ಇನ್ನೂ ಬದುಕಿದ್ದಾನೆ ಇದು ಸತ್ಯ,1,7,50,0,0,44,0,kannada,0.0,0
y. boss.ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ. all the best sir..,Not_offensive,kannada_offensive,kannada,Y. Boss.ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ. All the best Sir....,3,7,45,0,0,16,18,latin,28.57142857142857,0
ur super sir..but ಒಂದ hit movi kodi sir navu adakoskara kaetidivi..,Offensive_Targeted_Insult_Other,kannada_offensive,kannada,Ur super sir..but ಒಂದ hit movi kodi sir navu adakoskara kaetidivi....,1,11,67,0,0,3,50,latin,9.090909090909092,3
super sir. real hero nivu. nimminda navu kuda kalthkolodede,Not_offensive,kannada_offensive,kannada,Super sir. real hero nivu. Nimminda Navu kuda kalthkolodede,3,9,59,0,0,0,49,latin,0.0,0
kumarab guru ve.. aha comment maddhavn hesru nodo..nanalla kano,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@chetan kumarab guru ve.... aha comment maddhavn hesru nodo....nanalla kano,2,9,63,0,0,0,51,latin,0.0,1
mr nin kano bvc jaatrr,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Kushal MR nin kano bvc jaatrr,1,5,22,0,0,0,18,latin,0.0,1
parthasarathi ಹಾದರಗಿತ್ತಿ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Nandi Parthasarathi ಹಾದರಗಿತ್ತಿ,1,2,24,0,0,10,13,latin,50.0,1
ಸೂಪರ್ ಅಣ್ಣಾ ಚನ್ನಾಗಿ ಹೇಳಿದಿರ ದೇಶ ಅಭಿಮಾನ ಅಂದ್ರೆ ಇದು ಗುರು,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ ಅಣ್ಣಾ ಚನ್ನಾಗಿ ಹೇಳಿದಿರ ದೇಶ ಅಭಿಮಾನ ಅಂದ್ರೆ ಇದು ಗುರು,1,9,54,0,0,46,0,kannada,0.0,0
num mane ge bandidru,Not_offensive,kannada_offensive,kannada,Num mane ge bandidru,1,4,20,0,0,0,17,latin,0.0,0
balasiddare sir hands up anta,Not_offensive,kannada_offensive,kannada,Balasiddare Sir hands up anta,1,5,29,0,0,0,25,latin,0.0,0
edellaa aagabeku andre prajakiya aadalitakke barabeku,Not_offensive,kannada_offensive,kannada,Edellaa aagabeku andre PRAJAKIYA aadalitakke barabeku,1,6,53,0,0,0,48,latin,0.0,0
nav evna nodabahuda,Not_offensive,kannada_offensive,kannada,Nav evna nodabahuda,1,3,19,0,0,0,17,latin,0.0,0
kumar e ondu mathu saku bro kannada industry ge support,Not_offensive,kannada_offensive,kannada,@Thilak Kumar  e ondu mathu    saku bro    Kannada   industry ge support,1,10,55,0,0,0,46,latin,0.0,0
tickets amount 100 adru mosa illa . love you all,Not_offensive,kannada_offensive,kannada,Tickets amount 10000 adru mosa illa ... Love you  all,2,10,48,0,0,0,35,latin,20.0,0
ಯುದ್ಧ ಮಾಡಬೇಕು. ಓದಬಾರದು.. ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ,Not_offensive,kannada_offensive,kannada,ಯುದ್ಧ ಮಾಡಬೇಕು...  ಓದಬಾರದು.. ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ,3,6,46,0,0,38,0,kannada,0.0,0
hindiyelli film release madbekittu bro,Not_offensive,kannada_offensive,kannada,Hindiyelli film release madbekittu bro,1,5,38,0,0,0,34,latin,0.0,0
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,Not_offensive,kannada_offensive,kannada,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,1,2,14,0,0,13,0,kannada,0.0,0
ಸೂಪರ್ ಸಾಂಗ್.. ತುಂಬಾ ಇಷ್ಟ ಆಯ್ತು.. love you rakshith bhai,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ ಸಾಂಗ್........ ತುಂಬಾ ಇಷ್ಟ ಆಯ್ತು.....  love you rakshith bhai,3,9,55,0,0,24,19,kannada,44.44444444444444,0
a anna car gema yavadu,Not_offensive,kannada_offensive,kannada,A Anna car gema yavadu,1,5,22,0,0,0,18,latin,0.0,0
ಭರ್ಜರಿ ಆಪರೇಷನ್ ಗುರುವೇ.,Offensive_Untargetede,kannada_offensive,kannada,ಭರ್ಜರಿ ಆಪರೇಷನ್ ಗುರುವೇ...,1,3,22,0,0,19,0,kannada,0.0,4
sakat swabhimani sir nivu,Not_offensive,kannada_offensive,kannada,Sakat swabhimani sir nivu,1,4,25,0,0,0,22,latin,0.0,0
pratvi yen acting guru nimdu,Not_offensive,kannada_offensive,kannada,Pratvi yen acting guru nimdu,1,5,28,0,0,0,24,latin,0.0,0
k k being a darshan fanneetara darshan sir helkotidara bere hero galna bayri antha.nnsumne yake bro,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@VARAPRASAD K K  being a darshan fannEetara Darshan sir helkotidara bere hero galna bayri antha.nnSumne yake bro,1,16,99,0,0,0,83,latin,0.0,1
mera masth song guru,Not_offensive,kannada_offensive,kannada,Mera masth song guru,1,4,20,0,0,0,17,latin,0.0,0
keli kadiruva bandhavarennbhuviyalli avana aritavarennyarilla bidi,Not_offensive,kannada_offensive,kannada,Keli kadiruva bandhavarennBhuviyalli avana aritavarennYarilla bidi,1,6,66,0,0,0,61,latin,0.0,0
dislike mado tukaligalu ond movie screen madli saku adestu kasta anta gottagutte .all the best for this move,Offensive_Targeted_Insult_Other,kannada_offensive,kannada,Dislike mado  tukaligalu ond movie screen madli saku adestu kasta anta gottagutte .all the best for this move,1,18,108,0,0,0,90,latin,0.0,3
ಬರೀ adds bartave.,Offensive_Untargetede,kannada_offensive,kannada,ಬರೀ adds bartave.,1,3,17,0,0,3,11,latin,33.33333333333333,4
nama kannada channel dinesh ss स्सुप्पेर,Not_offensive,kannada_offensive,kannada,Nama Kannada channel Dinesh ss स्सुप्पेर,1,6,40,0,0,0,26,latin,16.666666666666664,0
ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್,Not_offensive,kannada_offensive,kannada,ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್,1,6,54,0,0,49,0,kannada,0.0,0
uttara karnatakad attyuttama hasya,Not_offensive,kannada_offensive,kannada,Uttara Karnatakad attyuttama hasya,1,4,34,0,0,0,31,latin,0.0,0
pakka full gicchi gilili song. en song pa benki aiti.. pakka ella record nu muriteti .. jai karnataka,Not_offensive,kannada_offensive,kannada,Pakka full gicchi gilili song... En song pa benki aiti.... Pakka ella record nu muriteti  .... Jai Karnataka,4,18,101,0,0,0,79,latin,5.555555555555555,0
yes agreed first time keldaga ansituu but 4-5 keldaga agoitu,Offensive_Targeted_Insult_Other,kannada_offensive,kannada,Yes agreed first time keldaga 🤦‍🤦‍🤦‍ ansituu but 4-5 keldaga agoitu,1,10,60,0,0,0,48,latin,10.0,3
guru chinese mobile yen madodu,Not_offensive,kannada_offensive,kannada,Guru Chinese mobile yen madodu,1,5,30,0,0,0,26,latin,0.0,0
rashmika shetty fans irbekun.,Not_offensive,kannada_offensive,kannada,Rashmika shetty fans irbekun.,1,4,29,0,0,0,25,latin,0.0,0
estu sari nodudru samadhana aagthilla.. awesome song,Not_offensive,kannada_offensive,kannada,Estu sari nodudru samadhana aagthilla.... Awesome song,2,7,52,0,0,0,44,latin,0.0,0
aadu nane broo. soul naa replacement maddee. bere body gee.. antha aansthidee,Offensive_Targeted_Insult_Other,kannada_offensive,kannada,Aadu nane broo... Soul naa Replacement maddee... Bere body gee.. Antha aansthidee,4,12,77,0,0,0,62,latin,0.0,3
demand ಈರುಳ್ಳಿಗೆ ಬಿಟ್ರೆnnextnನಮ್ಮ asn ನಾ ಹಿಂದಿಯಲ್ಲಿ promote ಮಾಡಿ ಅನ್ನುವವರೆ ಹೆಚ್ಚು,Not_offensive,kannada_offensive,kannada,Demand ಈರುಳ್ಳಿಗೆ ಬಿಟ್ರೆnNEXTnನಮ್ಮ ASN ನಾ ಹಿಂದಿಯಲ್ಲಿ promote ಮಾಡಿ ಅನ್ನುವವರೆ ಹೆಚ್ಚು,1,10,81,0,0,50,22,kannada,40.0,0
nijavada hero andre evare,Not_offensive,kannada_offensive,kannada,Nijavada hero andre evare,1,4,25,0,0,0,22,latin,0.0,0
sir prajakeeya'kke support madi sir daily 30sec adru adra bagge heli start madi sir pls eno help agutte subscriber bahala jana ide,Not_offensive,kannada_offensive,kannada,Sir prajakeeya'kke support madi sir daily 30sec adru adra bagge heli start madi sir pls eno help agutte subscriber bahala jana ide,1,22,130,0,0,0,106,latin,0.0,0
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸೋ ಅವತಾರ,Not_offensive,kannada_offensive,kannada,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸೋ ಅವತಾರ 🤩🤩🤩,1,4,26,0,0,23,0,kannada,0.0,0
anna sariyag matadidhiraa ..,Not_offensive,kannada_offensive,kannada,Anna sariyag matadidhiraa🤣......,1,4,28,0,0,0,23,latin,25.0,0
ಸಂಗೀತ ಕೊಟ್ಟಿರೋರಿಗೆ. ದೊಡ್ಡ ನಮಸ್ಕಾರ್. ಬ್ಲಾಕ್ ಬಸ್ಟರ್ ಸಾಂಗ್,Not_offensive,kannada_offensive,kannada,ಸಂಗೀತ ಕೊಟ್ಟಿರೋರಿಗೆ... ದೊಡ್ಡ ನಮಸ್ಕಾರ್... ಬ್ಲಾಕ್ ಬಸ್ಟರ್ ಸಾಂಗ್,3,7,55,0,0,47,0,kannada,0.0,0
