text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
super togari tippa story,Positive,kannada_sentiment,kannada,Super togari tippa story,1,4,24,0,0,0,21,latin,0.0,0
ಎಲ್ಲೋ ಏನೋ ಆಗಿದ್ದಕ್ಕೆ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದಾರೆ ಅಂತೆnnಲೋ ಕಚಡ ಕಂತ್ರಿ ಗಜ್ಜಿ ನನ್ನ ನಾಯಿ ನನ್ನ ಮಗನೇ ನಮ್ಮ ದೇಶದ ಸೈನಿಕರ 20 ಸೈನಿಕರು ಉಸಿರನ್ನ ಕಿತ್ತುಕೊಂಡಿರುವ ಶತ್ರು ರಾಷ್ಟ್ರದ ಕಿತ್ತೋಗಿರೋ ಆಪ್ ಅನ್ನು ಡಿಲೀಟ್ ಮಾಡ್ ಇರೋದಕ್ಕೆ ಎಲ್ಲೋ ಏನೋ ಆಗಿದೆ ಅನ್ನೋ ಬುದ್ಧಿಮಾಂದ್ಯತೆ ನಿನಗೆ ತುಂಬಿದೆ ನಿನ್ನಂತ ಅವರನ್ನು ಡೈರೆಕ್ಟಾಗಿ ಹಣೆಗೆ ಗುಂಡಿಟ್ಟು ಚೀನಾ ಬಾರ್ಡರ್ ಅಲ್ಲಿ ನಿಲ್ಲಿಸಿ ಸಾಯಿಸಬೇಕು ಕೊಲ್ಲಬೇಕು,Negative,kannada_sentiment,kannada,ಎಲ್ಲೋ ಏನೋ ಆಗಿದ್ದಕ್ಕೆ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದಾರೆ ಅಂತೆnnಲೋ ಕಚಡ ಕಂತ್ರಿ ಗಜ್ಜಿ ನನ್ನ ನಾಯಿ ನನ್ನ ಮಗನೇ ನಮ್ಮ ದೇಶದ ಸೈನಿಕರ 20 ಸೈನಿಕರು ಉಸಿರನ್ನ ಕಿತ್ತುಕೊಂಡಿರುವ ಶತ್ರು ರಾಷ್ಟ್ರದ ಕಿತ್ತೋಗಿರೋ ಆಪ್ ಅನ್ನು ಡಿಲೀಟ್ ಮಾಡ್ ಇರೋದಕ್ಕೆ ಎಲ್ಲೋ ಏನೋ ಆಗಿದೆ ಅನ್ನೋ ಬುದ್ಧಿಮಾಂದ್ಯತೆ ನಿನಗೆ ತುಂಬಿದೆ ನಿನ್ನಂತ ಅವರನ್ನು ಡೈರೆಕ್ಟಾಗಿ ಹಣೆಗೆ ಗುಂಡಿಟ್ಟು ಚೀನಾ ಬಾರ್ಡರ್ ಅಲ್ಲಿ ನಿಲ್ಲಿಸಿ ಸಾಯಿಸಬೇಕು ಕೊಲ್ಲಬೇಕು,1,48,344,0,0,293,2,kannada,4.166666666666666,1
kumar banthu jaathi naayi savi savi nenapu soole sudeepu pans for a reason,Negative,kannada_sentiment,kannada,@Vinay kumar banthu jaathi naayi savi savi nenapu soole sudeepu pans for a reason 🤣🤪,1,13,74,0,0,0,62,latin,0.0,1
binduge saryagi ugithidira good go ahead we are enjoying well,Mixed_feelings,kannada_sentiment,kannada,Binduge saryagi ugithidira good go ahead  we are enjoying well,1,10,61,0,0,0,52,latin,0.0,2
what a tiktok song super,Positive,kannada_sentiment,kannada,What a tiktok song super,1,5,24,0,0,0,20,latin,0.0,0
bidu guru vorkolru edri moduke hogudu nlike china nodi navu bega fast hagbekantilva hage,Mixed_feelings,kannada_sentiment,kannada,Bidu guru vorkolru edri moduke hogudu nLike China nodi navu bega fast hagbekantilva hage,1,14,88,0,0,0,75,latin,0.0,2
18min agidde gottaglilla,Positive,kannada_sentiment,kannada,18min agidde gottaglilla,1,3,24,0,0,0,20,latin,0.0,0
ಕೇಳಿ ಕಾದಿರುವ ಬಾಂಧವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ,Positive,kannada_sentiment,kannada,ಕೇಳಿ ಕಾದಿರುವ ಬಾಂಧವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ,1,6,55,0,0,48,2,kannada,33.33333333333333,0
super ತೊಗರಿ ತಿಪ್ಪ,Positive,kannada_sentiment,kannada,super ತೊಗರಿ ತಿಪ್ಪ,1,3,17,0,0,10,5,kannada,33.33333333333333,0
ನಿಮ್ಮಂತಹ ಕಲಾವಿದರಿಗೆ ಶ್ರಮಕ್ಕೆ ಪ್ರತಿಫಲ ಸಿಗುತ್ತದೆ..ಈ ಸಿನಿಮಾದ ಮೂಲಕ ಕನ್ನಡಿಗರ ಹೃದಯದಲ್ಲಿ ಸ್ಥಾನ ಪಡೆದು ಕೊಂಡಿದ್ದೀರ .. ಮುಂದಿನ ಸಿನಿಮಾಗಳಿಗೂ ಸದಾ ನಿಮ್ಮ ಜೊತೆ ಬರುತ್ತಾರೆ . ಮುಂಬರುವ ಸಿನಿಮಾಗಳಿಗೆ ಒಳ್ಳೆಯದಾಗಲಿ,Positive,kannada_sentiment,kannada,ನಿಮ್ಮಂತಹ ಕಲಾವಿದರಿಗೆ ಶ್ರಮಕ್ಕೆ ಪ್ರತಿಫಲ ಸಿಗುತ್ತದೆ......ಈ ಸಿನಿಮಾದ ಮೂಲಕ ಕನ್ನಡಿಗರ ಹೃದಯದಲ್ಲಿ ಸ್ಥಾನ ಪಡೆದು ಕೊಂಡಿದ್ದೀರ ..... ಮುಂದಿನ ಸಿನಿಮಾಗಳಿಗೂ ಸದಾ ನಿಮ್ಮ ಜೊತೆ ಬರುತ್ತಾರೆ ... ಮುಂಬರುವ ಸಿನಿಮಾಗಳಿಗೆ ಒಳ್ಳೆಯದಾಗಲಿ,3,23,185,0,0,158,0,kannada,8.695652173913043,0
parvagilla bidi bejar ilannam sandalwood navara manassu nim samudrakkinta vishalavagidenadakke we welcome you n like younwe like all culture,Negative,kannada_sentiment,kannada,Parvagilla bidi bejar ilanNam Sandalwood navara manassu nim samudrakkinta vishalavagidenAdakke we welcome you n like younWe like all culture,1,19,140,0,0,0,122,latin,0.0,1
sexyy.. tiktok sade galige sakath tong,Negative,kannada_sentiment,kannada,Sexyyyy.. tiktok sade galige sakath tong,2,6,38,0,0,0,31,latin,0.0,1
yellar gamnaanu hands up hatra ne ide. haage gamna ittu nodi.,Positive,kannada_sentiment,kannada,Yellar gamnaanu HANDS UP Hatra ne ide. haage gamna ittu nodi.,2,11,61,0,0,0,49,latin,0.0,0
yavano avnu sade nan maga tiktok eno kitthakide anthane.. modlu tilkondu maathado. bro next video aaa sade nan magan mele maadi.its request plz bro.. and loved ur video,Negative,kannada_sentiment,kannada,Yavano avnu sade nan maga tiktok eno kitthakide anthane.. Modlu tilkondu maathado... Bro next video aaa sade nan magan mele maadi...its  request plz bro.. And loved ur video,4,28,168,0,0,0,135,latin,0.0,1
ಸರ್ ನಿಮ್ಮ ಪ್ರತಿಯೊಂದು ಮಾತು ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯ nನಿಮ್ಮ ನೋಡಿ ಹೆಮ್ಮೆ ಆಗುತ್ತೆ ಸರ್,Positive,kannada_sentiment,kannada,ಸರ್ ನಿಮ್ಮ ಪ್ರತಿಯೊಂದು ಮಾತು ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯ nನಿಮ್ಮ ನೋಡಿ ಹೆಮ್ಮೆ ಆಗುತ್ತೆ ಸರ್,1,12,74,0,0,62,1,kannada,8.333333333333332,0
epic comment..,unknown_state,kannada_sentiment,kannada,Epic comment....,1,2,14,0,0,0,11,latin,0.0,3
super sir baigla sir,Negative,kannada_sentiment,kannada,Super sir baigla sir,1,4,20,0,0,0,17,latin,0.0,1
s ɪ ɪ s neen huttidh yav kuttige,Negative,kannada_sentiment,kannada,@sᴀɴᴅᴀʟᴡᴏᴏᴅ sᴛᴜᴅɪᴏ ᴍᴏᴠɪᴇs neen huttidh yav kuttige,1,8,32,0,0,0,23,latin,25.0,1
ಕಾಂಗ್ರೇಸ್ನವರು ದೇಶದಲ್ಲಿ ಜಾತಿ,Negative,kannada_sentiment,kannada,ಕಾಂಗ್ರೇಸ್ನವರು ದೇಶದಲ್ಲಿ ಜಾತಿ,1,3,27,0,0,25,0,kannada,0.0,1
vishnuvardhana tamil of ciurse,unknown_state,kannada_sentiment,kannada,@Raja Vishnuvardhana Tamil of ciurse,1,4,30,0,0,0,27,latin,0.0,3
chindi bro,Mixed_feelings,kannada_sentiment,kannada,Chindi bro 🤣🤣🤣,1,2,10,0,0,0,9,latin,0.0,2
nayak haiwan utteflop,Negative,kannada_sentiment,kannada,@prithvi nayak haiwan  utteflop,1,3,21,0,0,0,19,latin,0.0,1
diya a awesome film. jana barodakke idraddu prachara swalpa kammi aythu annisthide..istu olle movie ge jana baralla andre bere reason yenide..kelavu films olledildidru kaali pracharadindle hit agatthe.,Mixed_feelings,kannada_sentiment,kannada,DIYA a awesome film... jana barodakke idraddu prachara swalpa kammi aythu annisthide..istu olle movie ge jana baralla andre bere reason yenide..kelavu films olledildidru kaali pracharadindle hit agatthe.,2,27,201,0,0,0,169,latin,0.0,2
modalella yellogidde ninu,Mixed_feelings,kannada_sentiment,kannada,Modalella yellogidde ninu,1,3,25,0,0,0,23,latin,0.0,2
neo ನಾನು ಎಲ್ಲಾ 3 ಚಿತ್ರಗಳನ್ನು ನೋಡಿದೆ. ನನಗೆ ಇಷ್ಟ ಆಯ್ತು . in fact it ninspired me to think creative. ಆದ್ರೆ ಮೂವಿ ಗೆಲ್ಲಿಸೋಕೆ ಕೆಲವರಿಂದಾನೆ ಸಾಧ್ಯ ಇಲ್ವಲ್ಲ,Positive,kannada_sentiment,kannada,@Akki neo ನಾನು  ಎಲ್ಲಾ  3 ಚಿತ್ರಗಳನ್ನು  ನೋಡಿದೆ. ನನಗೆ ಇಷ್ಟ ಆಯ್ತು . In fact  it     nInspired  me to think creative. ಆದ್ರೆ  ಮೂವಿ ಗೆಲ್ಲಿಸೋಕೆ  ಕೆಲವರಿಂದಾನೆ ಸಾಧ್ಯ  ಇಲ್ವಲ್ಲ,4,24,145,0,0,81,37,kannada,45.83333333333333,0
avanige gaya vasi agbeku andre..avnu krishna na bhakti madi..vasi madbeku eela kaliyuga nasa agbeku,Mixed_feelings,kannada_sentiment,kannada,Avanige gaya vasi agbeku andre..avnu krishna na bhakti madi..vasi madbeku eela Kaliyuga nasa agbeku,1,14,99,0,0,0,82,latin,0.0,2
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive,kannada_sentiment,kannada,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1,10,64,0,0,55,0,kannada,0.0,0
film hit ahagokai e tharadha song irbaiku,Positive,kannada_sentiment,kannada,Film hit ahagokai e tharadha song irbaiku,1,7,41,0,0,0,35,latin,0.0,0
barathadalli free aagi kodudanna nillisbeku.,Negative,kannada_sentiment,kannada,Barathadalli free aagi kodudanna nillisbeku.,1,5,44,0,0,0,39,latin,0.0,1
entha song na dislike madtiralla loafer nan makkala thu nim janumakke,Negative,kannada_sentiment,kannada,Entha song na dislike madtiralla loafer nan makkala thu nim janumakke,1,11,69,0,0,0,59,latin,0.0,1
super hit song in kannada,Positive,kannada_sentiment,kannada,Super hit song in kannada,1,5,25,0,0,0,21,latin,0.0,0
ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Positive,kannada_sentiment,kannada,ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,1,12,85,0,0,74,0,kannada,0.0,0
ಉರ್ಸೋಕೆ ನಿಂತ್ರೆ ಕನ್ನಡದವರು ಚರಿತ್ರೆ ಬರೀತಾರೆ ಅಂತ ಗೊತ್ತಾಗಲಿ.. ಕೆಲವು ಕಿಡಿಗೇಡಿಗಳಿಗೆ..,Positive,kannada_sentiment,kannada,ಉರ್ಸೋಕೆ ನಿಂತ್ರೆ ಕನ್ನಡದವರು ಚರಿತ್ರೆ ಬರೀತಾರೆ ಅಂತ ಗೊತ್ತಾಗಲಿ.. ಕೆಲವು ಕಿಡಿಗೇಡಿಗಳಿಗೆ..,2,9,79,0,0,67,0,kannada,0.0,0
karthiks reddy ನಿಮ್ಮ ಉತ್ತರ ಆಂಗ್ಲ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ವಾ ಅದೇ ಥರಾ,Negative,kannada_sentiment,kannada,Karthiks Reddy ನಿಮ್ಮ ಉತ್ತರ ಆಂಗ್ಲ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ವಾ ಅದೇ ಥರಾ,1,9,56,0,0,35,13,kannada,22.22222222222222,1
ಒಂದು ದೇಶದ ಮುಂದುವರಿಯುವುದು ಅದರ ಆರ್ಥಿಕ ಸ್ಥಿತಿಯನ್ನು ಅವಲಂಬಿಸುವುದಿಲ್ಲ. ಅವರು ಮಾನವೀಯತೆಯಲ್ಲಿ ಎಷ್ಟು ಸಮರ್ಥರು ಎನ್ನುವುದನ್ನು ಅವಲಂಬಿಸಿದೆ. ಭಾರತದಲ್ಲಿ ಅನಕ್ಷರತೆ ಇದೆ ಆ ಅನಕ್ಷರಸ್ಥರನ್ನು ಅವರ ಅನಕ್ಷರತೆಯೇ,Negative,kannada_sentiment,kannada,ಒಂದು ದೇಶದ ಮುಂದುವರಿಯುವುದು ಅದರ ಆರ್ಥಿಕ ಸ್ಥಿತಿಯನ್ನು ಅವಲಂಬಿಸುವುದಿಲ್ಲ. ಅವರು ಮಾನವೀಯತೆಯಲ್ಲಿ ಎಷ್ಟು ಸಮರ್ಥರು ಎನ್ನುವುದನ್ನು ಅವಲಂಬಿಸಿದೆ. ಭಾರತದಲ್ಲಿ ಅನಕ್ಷರತೆ ಇದೆ ಆ ಅನಕ್ಷರಸ್ಥರನ್ನು ಅವರ ಅನಕ್ಷರತೆಯೇ,3,20,177,0,0,156,0,kannada,0.0,1
57 time,unknown_state,kannada_sentiment,kannada,57 time,1,2,7,0,0,0,4,latin,50.0,3
ಹಳೆ ಶಿಕಾರಿ ಸಿನಿಮಾ nodidira yaradru,Mixed_feelings,kannada_sentiment,kannada,ಹಳೆ ಶಿಕಾರಿ ಸಿನಿಮಾ nodidira yaradru,1,5,34,0,0,15,15,kannada,40.0,2
patil but torsalla..,Negative,kannada_sentiment,kannada,@sumit patil but torsalla..,1,3,20,0,0,0,16,latin,0.0,1
bipin chettejana rama rama tusu daksha vrutha jaripa.,unknown_state,kannada_sentiment,kannada,Bipin Chettejana Rama Rama Tusu Daksha Vrutha Jaripa.,1,8,53,0,0,0,45,latin,0.0,3
super bro sari yagi heldde,Positive,kannada_sentiment,kannada,Super bro sari yagi heldde,1,5,26,0,0,0,22,latin,0.0,0
ತೊಗರಿ ತಿಪ್ಪnಜಾನಪದ ಹಾಸ್ಯ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ಡಾ.ಶಂಭು ಬಳಿಗಾರ ರವರಿಗೆnಧನ್ಯವಾದಗಳು,Positive,kannada_sentiment,kannada,ತೊಗರಿ ತಿಪ್ಪnಜಾನಪದ ಹಾಸ್ಯ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ಡಾ.ಶಂಭು ಬಳಿಗಾರ ರವರಿಗೆnಧನ್ಯವಾದಗಳು,1,9,75,0,0,64,2,kannada,22.22222222222222,0
ತುಂಬಾ ಚೆನ್ನಾಗಿ ವಿಚಾರ ಸಂಕಿರಣ ಮೂಡಿಸಿದ್ದಾರೆ ಭಾರತ ಪ್ರಪಂಚದಲ್ಲಿ ಹಿಂದೆ ಉಳಿಯಲು ರಾಜಕೀಯ ವ್ಯವಸ್ಥೆ ಒಂದು ಪ್ರಬಲ ಕಾರಣ ಪಕ್ಷ ಪಾತ ಸ್ವಜನ ಸೌಮ್ಯತೆ ಸಹ ಕಾರಣ ಎಂಬುದು ತಿಳಿಸಿದ್ದಾರೆ nಕೌಶಲ್ಯ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಚ್ಚಿನ ಮಹತ್ವ ಕೊಡಬೇಕಾಗಿದೇ ಎಂಬುದು ಸಹ ಸತ್ಯ,Positive,kannada_sentiment,kannada,ತುಂಬಾ ಚೆನ್ನಾಗಿ ವಿಚಾರ ಸಂಕಿರಣ ಮೂಡಿಸಿದ್ದಾರೆ  ಭಾರತ ಪ್ರಪಂಚದಲ್ಲಿ ಹಿಂದೆ ಉಳಿಯಲು ರಾಜಕೀಯ ವ್ಯವಸ್ಥೆ ಒಂದು ಪ್ರಬಲ ಕಾರಣ  ಪಕ್ಷ ಪಾತ ಸ್ವಜನ ಸೌಮ್ಯತೆ ಸಹ ಕಾರಣ ಎಂಬುದು  ತಿಳಿಸಿದ್ದಾರೆ nಕೌಶಲ್ಯ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಚ್ಚಿನ ಮಹತ್ವ ಕೊಡಬೇಕಾಗಿದೇ   ಎಂಬುದು ಸಹ ಸತ್ಯ,1,30,214,0,0,184,1,kannada,3.3333333333333335,0
super hands up,Positive,kannada_sentiment,kannada,Super hands up,1,3,14,0,0,0,12,latin,0.0,0
hands ups.. asn,Positive,kannada_sentiment,kannada,Hands ups..................................... ASN🤗,2,3,15,0,0,0,11,latin,0.0,0
r le suvar gandu,Negative,kannada_sentiment,kannada,@10 R le suvar gandu,1,4,16,0,0,0,13,latin,0.0,1
ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು,Positive,kannada_sentiment,kannada,ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು,1,13,89,0,0,74,3,kannada,7.6923076923076925,0
ee movieyinda dodda mattada success siguthhe prajwal sirge.,Positive,kannada_sentiment,kannada,Ee movieyinda dodda mattada success siguthhe Prajwal sirge.,1,8,59,0,0,0,51,latin,0.0,0
ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗದ ಸುವರ್ಣಯುಗ ಈ ಕಾಲ ಎಂದರೆ ತಪ್ಪಾಗಲಾರದು.nಅದ್ಬುತ ದುಷ್ಯಕವ್ಯ ಈ ಸಿನಿಮಾಗಳು.ngolden time for kannada film industrynmungaru male,Positive,kannada_sentiment,kannada,ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗದ ಸುವರ್ಣಯುಗ ಈ ಕಾಲ ಎಂದರೆ ತಪ್ಪಾಗಲಾರದು.nಅದ್ಬುತ ದುಷ್ಯಕವ್ಯ ಈ ಸಿನಿಮಾಗಳು.nGolden time for Kannada film industrynMungaru Male,1,17,133,0,0,69,46,kannada,47.05882352941176,0
lo hucch baddimagne,Negative,kannada_sentiment,kannada,Lo hucch baddimagne,1,3,19,0,0,0,17,latin,0.0,1
ನನಗೆ ಹಾಲು ಕುಡಿದಷ್ಟು ಸಂತೋಷವಾಯಿತು ಜೈ ಮೋದಿಜಿ,Positive,kannada_sentiment,kannada,ನನಗೆ ಹಾಲು ಕುಡಿದಷ್ಟು ಸಂತೋಷವಾಯಿತು ಜೈ ಮೋದಿಜಿ🤣🤣🤣,1,6,41,0,0,36,0,kannada,0.0,0
parthasarathi haa,unknown_state,kannada_sentiment,kannada,@Nandi Parthasarathi haa,1,2,17,0,0,0,16,latin,0.0,3
vijayprakash golden voice.,Positive,kannada_sentiment,kannada,Vijayprakash Golden Voice...,1,3,26,0,0,0,23,latin,0.0,0
wahoo super n2020 ವರ್ಷ nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಸೋ ಅವತಾರ,Positive,kannada_sentiment,kannada,Wahoo super n2020 ವರ್ಷ nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಸೋ ಅವತಾರ,1,9,51,0,0,27,12,kannada,44.44444444444444,0
super d boss fan's like madi,Mixed_feelings,kannada_sentiment,kannada,Super d boss fan's like madi,1,6,28,0,0,0,22,latin,0.0,2
ಪಾತ್ರದ ಪರಿಚಯ ಇರೋರು.nlike here,Positive,kannada_sentiment,kannada,ಪಾತ್ರದ ಪರಿಚಯ ಇರೋರು...nLIKE HERE,1,4,29,0,0,16,9,kannada,50.0,0
no way chance illa ivaga elli edane proof kodi nambteevi,Negative,kannada_sentiment,kannada,No way chance illa  ivaga elli edane proof kodi  nambteevi,1,10,56,0,0,0,47,latin,0.0,1
ok bro.. bt gurudeshpande avru tamilindane jasti movie na remake madtirodu.. ok hego paapa nam prajwal ge ondu break sigli,Negative,kannada_sentiment,kannada,Ok Bro.... Bt gurudeshpande avru tamilindane jasti movie na remake madtirodu..... Ok hego paapa nam prajwal ge ondu break sigli,3,20,122,0,0,0,99,latin,0.0,1
bindu lowda hidko ba nan lowda,Negative,kannada_sentiment,kannada,Bindu lowda hidko ba nan lowda,1,6,30,0,0,0,25,latin,0.0,1
instagram ali share madi avlna tag madi e math helu bro,Mixed_feelings,kannada_sentiment,kannada,Instagram ali share madi avlna tag madi e math helu bro,1,11,55,0,0,0,45,latin,0.0,2
promotion ಚನ್ನಾಗಿ ಮಾಡಿ sir. yeno sir karnataka outside film sound ಮಾಡ್ತಾ ಇಲ್ಲ. ನಿಮಗಿಂತ ನಮಿಗೆ ಈ ಫಿಲ್ಮ ಹಿಟ್ ಆಗಲ್ಲಿ ಅನೋ ಆಸೆ ಇದೆ sir.,Positive,kannada_sentiment,kannada,Promotion ಚನ್ನಾಗಿ ಮಾಡಿ sir. yeno sir Karnataka outside film sound ಮಾಡ್ತಾ ಇಲ್ಲ. ನಿಮಗಿಂತ ನಮಿಗೆ ಈ ಫಿಲ್ಮ ಹಿಟ್ ಆಗಲ್ಲಿ ಅನೋ ಆಸೆ ಇದೆ sir.,3,22,129,0,0,58,47,kannada,40.909090909090914,0
rashmika fans nd devarkonda fans urkondirtarea,Negative,kannada_sentiment,kannada,Rashmika fans  ND devarkonda fans urkondirtarea,1,6,46,0,0,0,41,latin,0.0,1
jai d bo'ss,unknown_state,kannada_sentiment,kannada,jAi D Bo'ss,1,3,11,0,0,0,8,latin,0.0,3
rai paaapaa bro,unknown_state,kannada_sentiment,kannada,@raii rai paaapaa bro🤣,1,3,15,0,0,0,13,latin,0.0,3
gauri keshav ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Positive,kannada_sentiment,kannada,Gauri Keshav ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,1,14,98,0,0,74,11,kannada,14.285714285714285,0
beautiful movies sar,Positive,kannada_sentiment,kannada,Beautiful movies sar,1,3,20,0,0,0,18,latin,0.0,0
ಪುಣ್ಯಕೋಟಿ ಮೂವಿ ಬರುವ ತನಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಯವರ ಮೂವಿ ವೇಟ್ ?,Positive,kannada_sentiment,kannada,ಪುಣ್ಯಕೋಟಿ ಮೂವಿ ಬರುವ ತನಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಯವರ ಮೂವಿ ವೇಟ್ ?,1,10,54,0,0,44,0,kannada,10.0,0
ಸಿನಿಮಾದಲ್ಲಿ ಐದಾರು ಹಾಡುಗಳು ಇಡುವ ಕಾಲದಲ್ಲಿ ಈಡಿ ಸಿನಿಮಾದ ಕಥೆ ಒಂದು ಹಾಡಿನಲ್ಲಿ ಆಡಗಿದೆ ಯಾರೆಲ್ಲ ಆ ಹಾಡಿಗೆ ಕಾಯುತ್ತಿದಿರ?..,Positive,kannada_sentiment,kannada,ಸಿನಿಮಾದಲ್ಲಿ ಐದಾರು ಹಾಡುಗಳು ಇಡುವ ಕಾಲದಲ್ಲಿ  ಈಡಿ ಸಿನಿಮಾದ ಕಥೆ ಒಂದು ಹಾಡಿನಲ್ಲಿ   ಆಡಗಿದೆ ಯಾರೆಲ್ಲ ಆ ಹಾಡಿಗೆ ಕಾಯುತ್ತಿದಿರ?....,1,15,109,0,0,92,0,kannada,0.0,0
super i like it,unknown_state,kannada_sentiment,kannada,Super I like it,1,4,15,0,0,0,12,latin,0.0,3
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸರ್ ನಾನು ಸನ್ನಾವಿದ್ಧಾಗ ಕೆಳಿದ ನಾಟಕ ನನ್ನ ಬಾಲ್ಯದ ನೆನಪುಗಳು ಮರುಕಳಿಸಿದವು,Positive,kannada_sentiment,kannada,ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸರ್ ನಾನು ಸನ್ನಾವಿದ್ಧಾಗ ಕೆಳಿದ ನಾಟಕ ನನ್ನ ಬಾಲ್ಯದ ನೆನಪುಗಳು ಮರುಕಳಿಸಿದವು🥰🥰,1,11,82,0,0,72,0,kannada,0.0,0
swalpa aerial tara ide.,unknown_state,kannada_sentiment,kannada,Swalpa aerial tara ide.,1,4,23,0,0,0,19,latin,0.0,3
supper song nanna maga feverte song,Positive,kannada_sentiment,kannada,Supper song nanna  maga feverte song,1,6,35,0,0,0,30,latin,0.0,0
