text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
"தன்னம்பிக்கை, தரணி போற்றும் அறிவு, தலைவனாகும் தகுதியில்லா !?!?!?ர்கள் , ஜாதி, மதம், கடவுள் பெயரில் தான் முகவரிதேட முயற்சிப்பார்கள்",Mixed_feelings,tamil_sentiment,tamil,"தன்னம்பிக்கை, தரணி போற்றும் அறிவு, தலைவனாகும் தகுதியில்லா  !?!?!?ர்கள் , ஜாதி, மதம், கடவுள் பெயரில் தான் முகவரிதேட முயற்சிப்பார்கள்",1,15,130,105,0,0,0,tamil,6.666666666666667,2,[],none,0
"thank you karthick subhuraj sir, because thalaivar.vichi kallakitinga.mass marana mass",Positive,tamil_sentiment,tamil,"Thank you Karthick subhuraj sir, because thalaivar...vichi kallakitinga.mass marana mass",1,10,86,0,0,0,74,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}, {""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}]",fan_stardom,2
vivegam oru spoon kathi oru spoon ko oru spoon mix panna kaapaan ready,unknown_state,tamil_sentiment,tamil,Vivegam oru spoon+kathi oru spoon+ ko oru spoon mix panna kaapaan ready,1,13,70,0,0,0,58,latin,0.0,3,[],none,0
who is after sarkar movie,Mixed_feelings,tamil_sentiment,tamil,Who is after sarkar  movie,1,5,25,0,0,0,21,latin,0.0,2,[],none,0
makkal selvan kaaga like pottavangalaam like pannunga,Positive,tamil_sentiment,tamil,makkal selvan Kaaga like pottavangalaam like pannunga 🤘,1,7,53,0,0,0,47,latin,0.0,0,[],none,0
"padam parthu vanthu,, trailer pakreven inga oru like ah podu..",unknown_state,tamil_sentiment,tamil,"padam parthu vanthu,, trailer pakreven inga oru like ah podu..",1,10,62,0,0,0,49,latin,0.0,3,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
அப்ப 96 to 2016 வரைக்கும் ரஜினி அரசியலுக்கு வருவேன்னு தான் சொல்லிட்டு இருக்காரா,Negative,tamil_sentiment,tamil,அப்ப 96 to 2016:வரைக்கும் ரஜினி அரசியலுக்கு வருவேன்னு தான் சொல்லிட்டு இருக்காரா,1,11,79,61,0,0,2,tamil,27.27272727272727,1,[],none,0
thala pakka mass padam vera vera vera levelaa irukka pokuthu adichu thookku,Positive,tamil_sentiment,tamil,Thala pakka mass padam vera vera vera levelaa irukka pokuthu adichu thookku,1,12,75,0,0,0,64,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
night kulla 500k likes varunu soldravanga like pannunga,Positive,tamil_sentiment,tamil,night kulla 500k likes varunu soldravanga like pannunga,1,8,55,0,0,0,45,latin,0.0,0,[],none,0
odraa athaa odraa athaa semma,unknown_state,tamil_sentiment,tamil,Odraaaaaa athaaaaaaaaa odraaaaaaaa athaaaaaaa semma,1,5,29,0,0,0,25,latin,0.0,3,[],none,0
othaaa bgm la verithanam bangam daw dai.diwali on rage soon,Positive,tamil_sentiment,tamil,Othaaa bgm la verithanam  Bangam daw dai...Diwali on rage soon,1,10,59,0,0,0,49,latin,0.0,0,"[{""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
am sasikumar big fan so i like the move,Positive,tamil_sentiment,tamil,Am sasikumar big fan so i like the move,1,9,39,0,0,0,31,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
இதெல்லாம் ஒரு படமா அப்படி பார்த்தால் ஐயங்கார் வீட்டு பொண்ணுக்கு ஐயர் மாப்பிள்ளை கீழ் சாதி தான். அதையும். பா ரஞ்சித்தின் படைப்பே பயனுள்ளது,Mixed_feelings,tamil_sentiment,tamil,இதெல்லாம் ஒரு படமா அப்படி பார்த்தால் ஐயங்கார் வீட்டு பொண்ணுக்கு ஐயர் மாப்பிள்ளை கீழ் சாதி தான். அதையும். பா ரஞ்சித்தின் படைப்பே பயனுள்ளது,3,18,137,118,0,0,0,tamil,0.0,2,[],none,0
vera leval political movie suriya anna ngk vetri pera vazthukal,Positive,tamil_sentiment,tamil,Vera leval political movie suriya Anna ngk vetri pera vazthukal,1,10,63,0,0,0,54,latin,0.0,0,[],none,0
vijay anna fans veriyans hit like,unknown_state,tamil_sentiment,tamil,Vijay anna Fans &veriyans Hit Like,1,6,33,0,0,0,28,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
bangam ravi anna kandipa theatre dhaan,Positive,tamil_sentiment,tamil,Bangam Ravi Anna kandipa theatre dhaan,1,6,38,0,0,0,33,latin,0.0,0,[],none,0
சேலம் வன்னியர் சார்பாக படம் வெற்றி பெற வாழ்த்துகிறேன்,Positive,tamil_sentiment,tamil,சேலம் வன்னியர் சார்பாக படம் வெற்றி பெற வாழ்த்துகிறேன்,1,7,53,47,0,0,0,tamil,0.0,0,[],none,0
semma mass.. i love you thala..,Positive,tamil_sentiment,tamil,Semma mass..... I love you Thala....,2,6,31,0,0,0,22,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
correct. enga apa military da oodi vilaiyada solli tharuvaayaa,unknown_state,tamil_sentiment,tamil,Correct. Enga apa military da oodi vilaiyada solli tharuvaaaayaa,2,9,62,0,0,0,53,latin,0.0,3,[],none,0
radhika na ok sollalna. vijay apdlam solakudathu. semaa,Mixed_feelings,tamil_sentiment,tamil,radhika: na ok sollalna. vijay: apdlam solakudathu. semaa,3,8,55,0,0,0,46,latin,0.0,2,[],none,0
"interstellar, gravityனு ஹாலிவுட்ல scientific படமா எடுக்கறான். இவனுங்க இன்னும் ஜாதி மதம்னு உருண்டுகிட்டு இருக்கானுங்க. இப்டியே போச்சுனா திரும்ப கிருஸ்தவ வெள்ளைக்காரன்ட அடிமையாதான் வாழனும்",Negative,tamil_sentiment,tamil,"Interstellar, Gravityனு ஹாலிவுட்ல scientific படமா எடுக்கறான். இவனுங்க இன்னும் ஜாதி மதம்னு உருண்டுகிட்டு இருக்கானுங்க. இப்டியே போச்சுனா திரும்ப கிருஸ்தவ வெள்ளைக்காரன்ட அடிமையாதான் வாழனும்",3,19,186,136,0,0,29,tamil,15.789473684210526,1,[],none,0
adei enna da trailer ithu.. another part 2 fail aa.,Negative,tamil_sentiment,tamil,adei enna da trailer ithu.... another part 2 fail aa...,2,10,51,0,0,0,38,latin,10.0,1,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
"100 ajithu, 100 vijay vanthalum, rajini ya onum panamutiyathula, only one supar one rajini",Negative,tamil_sentiment,tamil,"100 ajithu, 100 Vijay vanthalum, rajini ya onum panamutiyathula,  only one supar one rajini",1,14,90,0,0,0,68,latin,14.285714285714285,1,[],none,0
ipo tan ivalo periya trailer pakure anyways interesting..bgm pakka,Positive,tamil_sentiment,tamil,Ipo tan ivalo periya trailer pakure🤔 Anyways interesting....bgm pakka,1,9,66,0,0,0,56,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",trailer_teaser,2
enga thalavar surya anna tha mass,Positive,tamil_sentiment,tamil,Enga thalavar Surya Anna tha mass,1,6,33,0,0,0,28,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
pangaaligala intha vegam paththaathu innum vegama comments ah adichu vidunga,Positive,tamil_sentiment,tamil,pangaaligala intha vegam paththaathu innum vegama comments ah adichu vidunga,1,10,76,0,0,0,67,latin,0.0,0,[],none,0
as a thalapathy fan.. goiyaale.. padam kandippa block buster daa!,Positive,tamil_sentiment,tamil,As A Thalapathy  Fan..  Goiyaale..  Padam Kandippa Block Buster daa!,3,10,65,0,0,0,51,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
இப்ப வரும் சமூக சிந்தனை கொண்ட திரைப்படங்கள் அனைத்துமே அண்ணன் சீமான் பேசிய ஓரிரு வார்த்தைகள மட்டும் வைத்தே வருகின்றன..,Positive,tamil_sentiment,tamil,இப்ப வரும் சமூக சிந்தனை கொண்ட திரைப்படங்கள் அனைத்துமே அண்ணன் சீமான் பேசிய ஓரிரு வார்த்தைகள மட்டும் வைத்தே வருகின்றன..,1,15,117,101,0,0,0,tamil,0.0,0,[],none,0
vera level trailor ali ajith fans inka vanthu sunni ooombama orama poi pool paandi da poola vaayila edunkada,Negative,tamil_sentiment,tamil,Vera Level Trailor Ali Ajith Fans Inka Vanthu Sunni Ooombama orama poi pool paandi da poola vaayila edunkada,1,18,108,0,0,0,91,latin,0.0,1,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
இந்த டிரெய்லர் எல்லோரும் பார்க்கும் வகையில் பகிருங்கள் நாடக காதல் கும்பல் கதறும் ! படம் வெற்றி அடைய வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,இந்த டிரெய்லர் எல்லோரும் பார்க்கும் வகையில் பகிருங்கள்  நாடக காதல்  கும்பல் கதறும் ! படம் வெற்றி அடைய  வாழ்த்துக்கள்,2,15,113,98,0,0,0,tamil,6.666666666666667,0,[],none,0
padam peru sangatamilan aana producers ellam reddy s strategy usar ayya usar uh,Mixed_feelings,tamil_sentiment,tamil,Padam peru “Sangatamilan” aana Producers ellam “Reddy’s”  “Strategy”  Usar ayya usar uh 🥁🥁,1,13,79,0,0,0,67,latin,0.0,2,[],none,0
mark my words tamil cinema ku set agathu oru padam,Negative,tamil_sentiment,tamil,Mark my words tamil cinema ku set agathu oru padam,1,10,50,0,0,0,41,latin,0.0,1,[],none,0
semma mass bike scene dialogue mass,Positive,tamil_sentiment,tamil,Semma massss bike scene dialogue massss,1,6,35,0,0,0,30,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""dialogue"", ""confidence"": 0.4}, {""word"": ""dialogue"", ""aspect"": ""dialogue"", ""confidence"": 1.0}, {""word"": ""mass"", ""aspect"": ""dialogue"", ""confidence"": 0.4}]",dialogue,3
mersal 1.1 m likes sarkar 1.4 m likes bigil 2.3 m likes thalapathy da,Mixed_feelings,tamil_sentiment,tamil,mersal 1.1 m likes sarkar 1.4 m likes bigil 2.3 m likes #thalapathy da,1,14,69,0,0,0,47,latin,21.428571428571427,2,[],none,0
thalaiver thalaiver thaaa vera pechaaa kedaiyathu pettai daa,Positive,tamil_sentiment,tamil,Thalaiver  Thalaiver thaaa Vera pechaaa  Kedaiyathu  Pettai daaaa,1,8,60,0,0,0,53,latin,0.0,0,[],none,0
yuvan shankar raja musical mass the bgm king of yuvan shankar raja,Positive,tamil_sentiment,tamil,Yuvan Shankar Raja musical mass the BGM king of YuvAN Shankar Raja,1,12,66,0,0,0,55,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,2
i'm chitti reloaded version 2.0,Mixed_feelings,tamil_sentiment,tamil,I'm Chitti  Reloaded version 2.0,1,5,31,0,0,0,23,latin,20.0,2,[],none,0
thalaiva sammaa chance illa ungala madhiri film panna ini oruthavanga porandha dha mudiyum ur great thalaiva,Positive,tamil_sentiment,tamil,thalaiva sammaaaaaaaaaaa chance illa ungala Madhiri film panna ini oruthavanga porandha dha mudiyum ur great thalaiva,1,16,108,0,0,0,93,latin,0.0,0,[],none,0
அருமை அண்ணா.! அனைத்து தாய்மார்கள் சார்பாகவும் இத்திரைப்படம் வெற்றியடைய வாழ்த்துக்கள்.!!,Positive,tamil_sentiment,tamil,அருமை அண்ணா.! அனைத்து தாய்மார்கள் சார்பாகவும் இத்திரைப்படம் வெற்றியடைய வாழ்த்துக்கள்...!!,2,8,87,75,0,0,0,tamil,0.0,0,[],none,0
mass anna dhanush like fans,Positive,tamil_sentiment,tamil,Mass anna dhanush like fans,1,5,27,0,0,0,23,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,2
from the makers of lkg and comali - okay. hit movies.. அது என்ன இடைல பப்பி னு ஒன்ன சொருகிறது.,Mixed_feelings,tamil_sentiment,tamil,From the makers of lkg and comali - okay. Hit movies.. அது என்ன இடைல பப்பி னு ஒன்ன சொருகிறது...,3,18,93,31,0,0,40,latin,44.44444444444444,2,"[{""word"": ""hit"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}]",box_office_collection,1
மோகன் ஜி டைரக்டருக்கு ஒரு வேண்டுகோள் இங்க கமெண்ட்ல சப்போர்ட் இவ்வளவு பண்றோம்னு சொல்லி படம் முடியும்போது கடைசில போடுங்க,Positive,tamil_sentiment,tamil,மோகன் ஜி டைரக்டருக்கு ஒரு வேண்டுகோள் இங்க கமெண்ட்ல சப்போர்ட் இவ்வளவு பண்றோம்னு சொல்லி படம் முடியும்போது கடைசில போடுங்க,1,15,118,104,0,0,0,tamil,0.0,0,[],none,0
str neenga ilama na ila str rage starts loyal fan inime nanga dha da proud,Positive,tamil_sentiment,tamil,STR : Neenga ilama Na ila   #STR_RAGE_STARTS #loyal_fan inime nanga dha da  #Proud,1,15,74,0,0,0,60,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
kaithi dan diwali winner nu solravanga like ah like podunga,unknown_state,tamil_sentiment,tamil,Kaithi dan diwali winner nu solravanga like ah like podunga,1,10,59,0,0,0,50,latin,0.0,3,[],none,0
semma dialogs and semma class rajini sir,Positive,tamil_sentiment,tamil,semma dialogs and semma class rajini sir,1,7,40,0,0,0,34,latin,0.0,0,[],none,0
