text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
ikkaa kola mass da i love you mammukkaa,Positive,mal_sentiment,mal,ikkaaaaaaaaaaaaaaaaa kola mass da i love you mammukkaaaaaaaaaaa,1,8,39,0,0,0,32,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
രണ്ടു വട്ടം ട്രൈലർ കണ്ടവർ അടി ലൈക്..,unknown_state,mal_sentiment,mal,രണ്ടു വട്ടം ട്രൈലർ കണ്ടവർ അടി ലൈക്....,1,6,36,0,29,0,0,malayalam,0.0,3,[],none,0
സിദ്ദിക്കാ കുറച്ച് കാലമായി നിരാശ മാത്രമേ സമ്മാനിച്ചിട്ടുള്ളൂ പക്ഷെ ഇന്നും ഒരു റാംജി റാവുവോ മാന്നാർ മത്തായിയോ വിയറ്റ് നാം കോളനിയോ പ്രതീക്ഷിച്ചു കൊണ്ടാണ് ആളുകൾ നിങ്ങടെ പടം കാണാൻ വരുന്നത് ചതിക്കരുത്,Mixed_feelings,mal_sentiment,mal,സിദ്ദിക്കാ കുറച്ച് കാലമായി നിരാശ മാത്രമേ സമ്മാനിച്ചിട്ടുള്ളൂ പക്ഷെ ഇന്നും ഒരു റാംജി റാവുവോ മാന്നാർ മത്തായിയോ വിയറ്റ് നാം കോളനിയോ പ്രതീക്ഷിച്ചു കൊണ്ടാണ് ആളുകൾ നിങ്ങടെ പടം കാണാൻ വരുന്നത് ചതിക്കരുത് 🤯,1,24,195,0,172,0,0,malayalam,0.0,2,[],none,0
adutha oru vedimarunnu ready ayitundu.eppo pottikanam ennu paranja mathi..lalunni fans and pottan fans undo evide?,Negative,mal_sentiment,mal,Adutha oru vedimarunnu ready ayitundu...eppo pottikanam ennu paranja mathi....lalunni fans and pottan  fans undo evide?,1,15,114,0,0,0,96,latin,0.0,1,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,2
srk fan movie avadakoya sadirshyam.,Mixed_feelings,mal_sentiment,mal,Srk fan movie avadakoya sadirshyam... 🧐🧐,1,5,35,0,0,0,30,latin,0.0,2,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
ആഷിക് അബു effect തോന്നിയത് ഇവിടെ എനിക്ക് മാത്രമാണോ,unknown_state,mal_sentiment,mal,ആഷിക് അബു effect തോന്നിയത് ഇവിടെ എനിക്ക് മാത്രമാണോ,1,7,50,0,38,0,6,malayalam,14.285714285714285,3,[],none,0
shane machan pwoliyatta kismath ishq parava kumbalangi,Positive,mal_sentiment,mal,Shane machan pwoliyatta  Kismath   Ishq   Parava   Kumbalangi,1,7,54,0,0,0,48,latin,0.0,0,[],none,0
kanan kollam pakshe kids ne pattu.. katayillata kata,Mixed_feelings,mal_sentiment,mal,Kanan kollam Pakshe kids ne pattu.. Katayillata kata,2,8,52,0,0,0,43,latin,0.0,2,"[{""word"": ""pattu"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
rajayum pillerum stronga fourble strong waiting madhuraraja,Positive,mal_sentiment,mal,Rajayum pillerum stronga fourble strong waiting madhuraraja,1,7,59,0,0,0,53,latin,0.0,0,[],none,0
മൂക്കുത്തി കാണാത്തത്തിൽ വനിതാ കമ്മീഷൻ കേസ് എടുക്കും എന്നാ കേട്ടെ..,unknown_state,mal_sentiment,mal,മൂക്കുത്തി കാണാത്തത്തിൽ വനിതാ കമ്മീഷൻ കേസ് എടുക്കും എന്നാ കേട്ടെ..,1,8,66,0,57,0,0,malayalam,0.0,3,[],none,0
ഭാവം കൊണ്ടും വേഷം കൊണ്ടും ഒരുപാട് ചിരിപ്പിച്ചിരുന്ന ആ പഴയ സലീം കുമാറിനെ വീണ്ടും കാണാൻ സാധിക്കുമെന്ന് പ്രതീക്ഷയുണ്ട്,Positive,mal_sentiment,mal,ഭാവം കൊണ്ടും വേഷം കൊണ്ടും ഒരുപാട് ചിരിപ്പിച്ചിരുന്ന ആ പഴയ സലീം കുമാറിനെ വീണ്ടും കാണാൻ സാധിക്കുമെന്ന് പ്രതീക്ഷയുണ്ട്,1,14,115,0,102,0,0,malayalam,0.0,0,[],none,0
comments nu കുറെ ലെയ്ക്ക് kaanumpol oru emandan comment alochikkunnavarundo..,unknown_state,mal_sentiment,mal,comments nu കുറെ ലെയ്ക്ക് kaanumpol oru emandan comment alochikkunnavarundo.....,1,9,77,0,12,0,55,latin,22.22222222222222,3,[],none,0
ithokke like adichillel,Positive,mal_sentiment,mal,Ithokke like adichillel,1,3,23,0,0,0,21,latin,0.0,0,[],none,0
ikkante teaser erangiyal onnil kooduthal account undakki.. dislike adikkan vendi janicha kurach teams undallo.. nanam undodooo. evanmar lalettante teaser erangiyal onnil kooduthal account undakum.. nthinaa. like adikkan.. mosham. mosham,Negative,mal_sentiment,mal,Ikkante teaser erangiyal onnil kooduthal account undakki.. Dislike adikkan vendi janicha kurach teams undallo.. Nanam undodooo... Evanmar lalettante teaser erangiyal onnil kooduthal account undakum.. Nthinaa... Like adikkan....... Mosham... Mosham🤢,8,29,236,0,0,0,197,latin,0.0,1,"[{""word"": ""teaser"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""teaser"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,2
ende mathukutyy ed vellam english padam dub anengil pidich edikyum.. .,Mixed_feelings,mal_sentiment,mal,ende mathukutyy ed vellam english padam dub anengil pidich edikyum....... .,2,11,70,0,0,0,57,latin,9.090909090909092,2,[],none,0
4m views 224k likes 32k comments mamangam mammookka,unknown_state,mal_sentiment,mal,4M      Views 224K   Likes 32K   Comments  Mamangam Mammookka,1,8,51,0,0,0,38,latin,0.0,3,[],none,0
മോസ് ക്യാറ്റ് പോലെ ആവുമോ,unknown_state,mal_sentiment,mal,മോസ് & ക്യാറ്റ്  പോലെ ആവുമോ,1,4,24,0,21,0,0,malayalam,0.0,3,[],none,0
super heavy amazing ethil aparam onum parayan elaa,Positive,mal_sentiment,mal,Super heavy  amazing  Ethil aparam onum parayan elaa,1,8,50,0,0,0,43,latin,0.0,0,[],none,0
olaa oola oole,Negative,mal_sentiment,mal,Olaaaa   oooola  oooole,1,3,14,0,0,0,12,latin,0.0,1,[],none,0
രവി പപ്പൻ എന്റെ പൊന്നേ ഒരു ഒന്നൊന്നര സൈക്കോ,Positive,mal_sentiment,mal,രവി പപ്പൻ എന്റെ പൊന്നേ ഒരു ഒന്നൊന്നര സൈക്കോ,1,7,43,0,37,0,0,malayalam,0.0,0,[],none,0
eganegilum 12 aam thiyathi aaya mathiyaayirunnu katta waiting,Positive,mal_sentiment,mal,Eganegilum 12 aam thiyathi aaya mathiyaayirunnu katta waiting,1,8,61,0,0,0,52,latin,12.5,0,[],none,0
സിനിമ കണ്ടു ഒരുപാട് ഇഷ്ട്ടായി. മനസിന്റെ നീറ്റൽ ഇപ്പോഴും നില്കുന്നു,Positive,mal_sentiment,mal,സിനിമ കണ്ടു ഒരുപാട് ഇഷ്ട്ടായി. മനസിന്റെ നീറ്റൽ ഇപ്പോഴും നില്കുന്നു,2,8,66,0,58,0,0,malayalam,0.0,0,[],none,0
നല്ല നന്മകൾ ഉള്ള പടം കാണാൻ ആഷിക് and കൂട്ടുകാരെ പടം കാണണം,Positive,mal_sentiment,mal,നല്ല നന്മകൾ ഉള്ള പടം കാണാൻ  ആഷിക് and കൂട്ടുകാരെ പടം കാണണം,1,10,57,0,45,0,3,malayalam,10.0,0,[],none,0
ithinum dislike adikkunnavar enth kanditta enne ariyilla..,Negative,mal_sentiment,mal,Ithinum dislike adikkunnavar enth kanditta enne ariyilla..,1,7,58,0,0,0,50,latin,0.0,1,[],none,0
ee padatile vinayakan fans like addi,unknown_state,mal_sentiment,mal,Ee  padatile vinayakan fans like addi,1,6,36,0,0,0,31,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
ithu sajeev pillai shoot cheythathano aanennu thonnunnu,Positive,mal_sentiment,mal,Ithu sajeev pillai shoot cheythathano aanennu thonnunnu,1,7,55,0,0,0,49,latin,0.0,0,[],none,0
ഇത് ശരിക്കും മമ്മൂക്കക ചേരുന്നത് ലാലേട്ടൻ ഇത് ശരിയാവുന്നില്ല,Negative,mal_sentiment,mal,ഇത് ശരിക്കും  മമ്മൂക്കക ചേരുന്നത്   ലാലേട്ടൻ ഇത്  ശരിയാവുന്നില്ല,1,7,60,0,54,0,0,malayalam,0.0,1,[],none,0
ithu kandappo oru vellimoonga style thonniyathu enikk mathram aano.. ithonnu kandu nokku,Positive,mal_sentiment,mal,Ithu kandappo oru vellimoonga style thonniyathu enikk mathram aano.... ithonnu kandu nokku,2,12,88,0,0,0,75,latin,0.0,0,[],none,0
ikka fansinte tholvi aashamsakal oru 369 like poratte jimittolikale,Negative,mal_sentiment,mal,Ikka fansinte tholvi aashamsakal oru 369 like poratte jimittolikale,1,9,67,0,0,0,56,latin,11.11111111111111,1,"[{""word"": ""tholvi"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}]",box_office_collection,1
raju ettaa ningal vera level,Positive,mal_sentiment,mal,Raju ettaaaa ningal Vera level,1,5,28,0,0,0,24,latin,0.0,0,[],none,0
ithu oru onnonnara item anu makane ee..mass alla athukkum meleee..,Positive,mal_sentiment,mal,Ithu oru onnonnara item anu makane ee........Mass alla athukkum meleee.....,1,10,66,0,0,0,53,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
shane adipoliyann cheru prayathil ingane cheyyan pattunnath eluppamalla,Positive,mal_sentiment,mal,Shane adipoliyann cheru prayathil ingane cheyyan pattunnath eluppamalla,1,8,71,0,0,0,64,latin,0.0,0,[],none,0
such a beautiful song njangalude jeepil ettavum adhikam idunna oru paatu,Positive,mal_sentiment,mal,Such a beautiful song njangalude jeepil ettavum adhikam idunna Oru paatu,1,11,72,0,0,0,62,latin,0.0,0,"[{""word"": ""song"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""paatu"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,2
inger oru manishyanano ee vayasilum ee femine touch ulla character engane sadhikunnu ikka ithine trolliyavanmarello mandamaril mandanmaranu,Positive,mal_sentiment,mal,Inger oru manishyanano  Ee vayasilum ee femine touch ulla character engane sadhikunnu ikka  Ithine trolliyavanmarello mandamaril mandanmaranu,1,17,139,0,0,0,123,latin,0.0,0,"[{""word"": ""character"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
trailer eranghunnathinu munne thanne rajaye pedicha lalettane paripikkanayitt kure fans,Negative,mal_sentiment,mal,Trailer eranghunnathinu munne thanne rajaye pedicha lalettane paripikkanayitt kure fans,1,10,87,0,0,0,78,latin,0.0,1,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",trailer_teaser,2
reckodukal ini pazhankatha puthiya charithramezhuthan varunnu mammooka,Positive,mal_sentiment,mal,Reckodukal ini pazhankatha puthiya charithramezhuthan varunnu mammooka,1,7,70,0,0,0,64,latin,0.0,0,[],none,0
jimittukal karanju chaakum athum tripple strongil,Negative,mal_sentiment,mal,Jimittukal karanju chaakum athum tripple strongil,1,6,49,0,0,0,44,latin,0.0,1,[],none,0
മഞ്ജു വാര്യർ - lady superstar in malayalam ..,unknown_state,mal_sentiment,mal,മഞ്ജു വാര്യർ - Lady Superstar in Malayalam .....,1,8,45,0,11,0,24,latin,50.0,3,[],none,0
ഇങ്ങനത്തെ പടമാണ് വരേണ്ടത്. കുറെ കാലമായി ഇങ്ങനെ ഉള്ള quality പടങ്ങൾ ഇവിടെ വന്നിട്ട്. പൊട്ടിപൊളിഞ്ഞ ചില കൂതറ amaturish ത്രില്ലെർ fbyil പൊക്കി അടിച്ചു ഇതൊക്കെ എന്താ വിജയിക്കാത്തത് എന്ന് ചോദിച്ചിട്ടെന്ത് കാര്യം. ഇങ്ങനത്തെ quality സാധനങ്ങൾ ഇറങ്ങണം എന്നാൽ ഓട്ടോമാറ്റിക് അയി ഇൻഡസ്ടറി വേറെ ലെവൽ ആവും അല്ലാതെ തമിഴ് പടങ്ങളെ കുറ്റം പറഞ്ഞിട്ട് കാര്യമില്ല ! അഞ്ചാം പാതിരാ ഒരു തുടക്കം ആവട്ടെ,Positive,mal_sentiment,mal,ഇങ്ങനത്തെ പടമാണ് വരേണ്ടത്. കുറെ കാലമായി ഇങ്ങനെ ഉള്ള quality പടങ്ങൾ ഇവിടെ വന്നിട്ട്. പൊട്ടിപൊളിഞ്ഞ ചില കൂതറ amaturish ത്രില്ലെർ fbyil പൊക്കി അടിച്ചു ഇതൊക്കെ എന്താ വിജയിക്കാത്തത് എന്ന് ചോദിച്ചിട്ടെന്ത് കാര്യം. ഇങ്ങനത്തെ quality സാധനങ്ങൾ ഇറങ്ങണം എന്നാൽ ഓട്ടോമാറ്റിക് അയി ഇൻഡസ്ടറി വേറെ ലെവൽ ആവും അല്ലാതെ തമിഴ് പടങ്ങളെ കുറ്റം പറഞ്ഞിട്ട് കാര്യമില്ല !!! അഞ്ചാം പാതിരാ ഒരു തുടക്കം ആവട്ടെ,5,48,377,0,298,0,28,malayalam,10.416666666666668,0,[],none,0
"300 കോടി.. മുരുകാ നീ തീർന്നെടാ.. repeat..,",unknown_state,mal_sentiment,mal,"300 കോടി..... മുരുകാ  നീ തീർന്നെടാ...... repeat...., 🤣",3,6,42,0,21,0,6,malayalam,33.33333333333333,3,[],none,0
uff..ejaadhiii..lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa..trailer kandd karayunundaabumm ettan and ettan fanss,Negative,mal_sentiment,mal,Ufffff..ejaadhiii..lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa..trailer kandd karayunundaabumm ettan and ettan fanss,1,15,130,0,0,0,110,latin,0.0,1,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
കണ്ടില്ല കണ്ടില്ല മ്മൂക്കയെ ഇവിടെയെങ്ങും കണ്ടില്ല.. എവിടെപ്പോയി.,unknown_state,mal_sentiment,mal,കണ്ടില്ല കണ്ടില്ല മ്മൂക്കയെ ഇവിടെയെങ്ങും കണ്ടില്ല.... എവിടെപ്പോയി. 🤔,2,6,64,0,56,0,0,malayalam,0.0,3,[],none,0
arjun reddy yude bgm inte thudakkam pole und,unknown_state,mal_sentiment,mal,Arjun reddy yude bgm inte thudakkam pole und,1,8,44,0,0,0,37,latin,0.0,3,"[{""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറെ,unknown_state,mal_sentiment,mal,ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറെ,1,6,37,0,32,0,0,malayalam,0.0,3,[],none,0
മാസ്സ് എന് പറഞ്ഞപ്പോൾ ഇത്രെയും പ്രതീക്ഷിച്ചില്ല ന്റെ മോനെ വേറെ ലെവൽ uff,Positive,mal_sentiment,mal,മാസ്സ് എന് പറഞ്ഞപ്പോൾ ഇത്രെയും പ്രതീക്ഷിച്ചില്ല ന്റെ മോനെ വേറെ ലെവൽ  uff,1,10,71,0,59,0,3,malayalam,10.0,0,[],none,0
jayettan porikkum urappa jayettan super aa tcr slangil,Positive,mal_sentiment,mal,Jayettan  porikkum urappa    Jayettan super aa  tcr    Slangil,1,8,54,0,0,0,47,latin,0.0,0,[],none,0
ഈ പ്രയാത്തിലും എന്നാ ഒരു voica എൻ്റെ ഗാനഗഡർവാ ഇത് കേരളത്തിൻ്റെ ഒരേ ഒരു അഹങ്കാരം one and only dasettan,Positive,mal_sentiment,mal,ഈ പ്രയാത്തിലും എന്നാ ഒരു Voica എൻ്റെ ഗാനഗഡർവാ ഇത് കേരളത്തിൻ്റെ ഒരേ ഒരു അഹങ്കാരം one and only dasettan,1,16,101,0,63,0,23,malayalam,31.25,0,[],none,0
nthayalum ethil ninnu oru karyam manasilayi..prithvirajinu pani ariyam..varan ponath oru onnonnara mothalaa,Positive,mal_sentiment,mal,Nthayalum ethil ninnu oru karyam manasilayi.....prithvirajinu pani ariyam.....varan ponath oru onnonnara  mothalaaaa,1,12,107,0,0,0,92,latin,0.0,0,[],none,0
വേട്ടക്ക് ശേഷം പക്കാ ത്രില്ലെർ ഐറ്റം,Positive,mal_sentiment,mal,വേട്ടക്ക് ശേഷം പക്കാ ത്രില്ലെർ ഐറ്റം,1,5,36,0,32,0,0,malayalam,0.0,0,[],none,0
chankurappulla ikka fans vaa 21 nu charithram kurikkum,unknown_state,mal_sentiment,mal,chankurappulla ikka fans vaa 21 nu charithram kurikkum,1,8,54,0,0,0,45,latin,12.5,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
പ്രണയിക്കുന്നവർ ഉണ്ടെങ്കിൽ. ഈ പാട്ടുകേട്ട് പ്രണയിക്കാൻ തോന്നുന്നവർ ഉണ്ടെങ്കിൽ. ഒരു ലൈക് അടിച്ചു പോകൂ.,unknown_state,mal_sentiment,mal,പ്രണയിക്കുന്നവർ ഉണ്ടെങ്കിൽ. ഈ പാട്ടുകേട്ട് പ്രണയിക്കാൻ തോന്നുന്നവർ ഉണ്ടെങ്കിൽ. ഒരു ലൈക് അടിച്ചു പോകൂ.,3,11,101,0,88,0,0,malayalam,0.0,3,[],none,0
